driverId,constructorId,grid,position
832,5,10,4
815,10,12,5
835,4,11,6
838,1,9,7
840,3,18,8
154,210,15,9
839,10,14,10
13,3,17,11
836,15,19,12
825,210,16,\N
807,4,7,\N
828,15,20,\N
826,5,13,\N
4,1,8,\N
20,6,1,\N
830,9,2,\N
8,6,4,\N
830,9,3,1
1,131,1,2
817,9,4,3
20,6,20,4
822,131,5,5
815,10,9,6
838,1,7,7
840,3,13,8
13,3,11,9
839,10,6,10
4,1,10,11
825,210,17,12
154,210,16,13
842,5,15,14
835,4,12,15
807,4,8,16
836,15,18,17
828,15,19,18
832,5,14,\N
8,6,0,\N
1,131,1,1
830,9,4,2
817,9,3,3
822,131,6,4
8,6,10,5
839,10,5,6
815,10,7,7
825,210,12,8
154,210,13,9
13,3,8,10
4,1,20,11
835,4,18,12
842,5,14,13
838,1,9,14
836,15,17,15
840,3,15,\N
807,4,11,\N
828,15,16,\N
20,6,2,\N
832,5,19,\N
1,131,1,1
20,6,2,2
8,6,5,3
830,9,16,4
822,131,3,5
839,10,6,6
832,4,7,7
815,10,9,8
13,3,10,9
826,5,11,10
840,3,15,11
838,1,20,12
843,5,19,13
154,210,12,14
828,15,13,15
825,210,17,16
4,1,8,\N
817,9,4,\N
836,15,14,\N
807,4,18,\N
830,9,2,1
822,131,4,2
8,6,5,3
20,6,1,4
839,10,6,5
840,3,11,6
815,10,9,7
825,210,14,8
1,131,3,9
4,1,18,10
13,3,10,11
838,1,19,12
842,5,20,13
836,15,13,14
154,210,15,15
832,4,8,\N
828,15,12,\N
843,5,17,\N
807,4,7,\N
817,9,16,\N
20,6,2,1
822,131,1,2
8,6,3,3
1,131,20,4
830,9,4,5
817,9,14,6
13,3,9,7
4,1,6,8
815,10,5,9
807,4,7,10
832,4,8,11
842,5,19,12
828,15,17,13
836,15,15,14
154,210,11,15
840,3,16,16
843,5,18,\N
839,10,10,\N
838,1,12,\N
825,210,13,\N
822,131,1,1
1,131,2,2
20,6,3,3
8,6,5,4
830,9,6,5
807,4,7,6
815,10,8,7
839,10,9,8
4,1,11,9
13,3,10,10
154,210,16,11
838,1,13,12
825,210,14,13
836,15,18,14
843,5,20,15
842,5,17,16
828,15,19,17
840,3,15,18
832,4,12,\N
817,9,4,\N
20,6,3,1
1,131,1,2
8,6,2,3
817,9,8,4
4,1,10,5
830,9,4,6
807,4,7,7
822,131,15,8
838,1,11,9
832,4,9,10
815,10,12,11
839,10,14,12
844,15,18,13
840,3,13,14
843,5,16,15
154,210,6,\N
825,210,5,\N
842,5,20,\N
828,15,17,\N
845,3,19,\N
20,6,1,1
822,131,3,2
1,131,9,3
842,5,5,4
825,210,6,5
807,4,7,6
4,1,13,7
838,1,14,8
828,15,17,9
839,10,8,10
832,4,10,11
844,15,19,12
154,210,16,13
840,3,20,14
845,3,18,15
815,10,12,16
843,5,11,17
8,6,2,\N
830,9,15,\N
817,9,4,\N
817,9,6,1
822,131,3,2
8,6,2,3
1,131,4,4
830,9,5,5
807,4,7,6
4,1,13,7
20,6,1,8
832,4,9,9
825,210,11,10
839,10,12,11
815,10,8,12
838,1,14,13
840,3,18,14
845,3,16,15
828,15,20,16
154,210,10,17
842,5,17,18
844,15,19,19
843,5,15,20
1,131,2,1
8,6,6,2
815,10,8,3
20,6,1,4
832,4,9,5
844,15,13,6
4,1,12,7
840,3,10,8
838,1,16,9
843,5,19,10
828,15,18,11
842,5,17,12
825,210,15,13
822,131,3,\N
154,210,20,\N
830,9,5,\N
817,9,4,\N
807,4,14,\N
839,10,7,\N
845,3,11,\N
1,131,1,1
822,131,2,2
830,9,5,3
20,6,3,4
817,9,6,5
825,210,7,6
832,4,9,7
4,1,8,8
815,10,15,9
844,15,14,10
840,3,18,11
843,5,20,12
828,15,17,13
845,3,19,14
838,1,11,\N
839,10,13,\N
8,6,4,\N
154,210,10,\N
842,5,12,\N
807,4,16,\N
817,9,1,1
20,6,2,2
1,131,3,3
8,6,4,4
822,131,5,5
839,10,6,6
842,5,10,7
807,4,11,8
830,9,20,9
832,4,8,10
828,15,16,11
815,10,9,12
825,210,19,13
838,1,12,14
154,210,18,15
845,3,13,16
840,3,17,17
844,15,14,\N
843,5,15,\N
4,1,7,\N
20,6,1,1
822,131,2,2
830,9,3,3
817,9,6,4
1,131,4,5
8,6,5,6
807,4,7,7
832,4,9,8
839,10,8,9
844,15,13,10
842,5,16,11
154,210,20,12
825,210,11,13
815,10,10,14
828,15,19,15
838,1,15,16
845,3,18,17
4,1,14,\N
843,5,12,\N
840,3,17,\N
1,131,1,1
830,9,4,2
8,6,6,3
817,9,5,4
20,6,3,5
825,210,9,6
822,131,2,7
832,4,7,8
807,4,12,9
844,15,8,10
154,210,10,11
838,1,17,12
828,15,15,13
843,5,20,14
845,3,18,15
4,1,16,16
840,3,19,17
815,10,13,\N
839,10,11,\N
842,5,14,\N
830,9,4,1
8,6,3,2
20,6,6,3
154,210,5,4
825,210,8,5
839,10,11,6
815,10,16,7
4,1,13,8
844,15,18,9
828,15,20,10
842,5,12,11
832,4,9,12
845,3,17,13
840,3,14,14
838,1,15,15
1,131,2,\N
843,5,19,\N
817,9,7,\N
822,131,1,\N
807,4,10,\N
20,6,2,1
1,131,1,2
8,6,3,3
822,131,4,4
817,9,6,5
807,4,11,6
839,10,10,7
4,1,13,8
825,210,7,9
815,10,12,10
838,1,17,11
840,3,19,12
842,5,14,13
845,3,18,14
843,5,0,\N
830,9,5,\N
154,210,8,\N
832,4,16,\N
828,15,15,\N
844,15,9,\N
1,131,14,1
822,131,2,2
8,6,3,3
830,9,4,4
807,4,7,5
154,210,6,6
815,10,10,7
839,10,15,8
828,15,13,9
843,5,17,10
825,210,5,11
832,4,8,12
838,1,19,13
842,5,16,14
844,15,9,15
4,1,11,16
840,3,18,\N
20,6,1,\N
845,3,12,\N
817,9,20,\N
1,131,1,1
20,6,4,2
8,6,3,3
817,9,12,4
822,131,2,5
842,5,6,6
825,210,9,7
4,1,11,8
832,4,5,9
154,210,10,10
843,5,8,11
807,4,13,12
839,10,18,13
815,10,19,14
828,15,14,15
845,3,20,16
840,3,15,17
838,1,16,\N
830,9,7,\N
844,15,17,\N
20,6,2,1
1,131,1,2
830,9,7,3
822,131,19,4
815,10,4,5
839,10,3,6
154,210,5,7
825,210,9,8
842,5,10,9
828,15,13,10
832,4,14,11
845,3,16,12
840,3,17,13
843,5,11,14
838,1,18,15
817,9,8,\N
8,6,6,\N
844,15,12,\N
4,1,15,\N
807,4,20,\N
1,131,3,1
8,6,1,2
822,131,4,3
20,6,2,4
830,9,5,5
839,10,8,6
815,10,14,7
832,4,7,8
840,3,10,9
845,3,12,10
844,15,15,11
838,1,17,12
807,4,20,13
842,5,9,14
828,15,18,15
825,210,11,16
817,9,19,\N
4,1,13,\N
843,5,16,\N
154,210,6,\N
1,131,1,1
830,9,2,2
20,6,3,3
822,131,4,4
8,6,5,5
817,9,6,6
4,1,11,7
832,4,12,8
844,15,13,9
807,4,10,10
828,15,14,11
838,1,18,12
842,5,15,13
840,3,20,14
154,210,8,15
815,10,7,16
843,5,17,17
825,210,16,18
845,3,19,19
839,10,9,\N
1,131,2,1
822,131,1,2
20,6,3,3
8,6,4,4
830,9,19,5
817,9,18,6
844,15,7,7
825,210,5,8
839,10,6,9
815,10,8,10
154,210,9,11
807,4,12,12
828,15,10,13
4,1,16,14
840,3,14,15
838,1,15,16
832,4,11,17
845,3,13,18
842,5,17,\N
843,5,20,\N
1,131,1,1
822,131,2,2
830,9,3,3
817,9,15,4
8,6,4,5
20,6,8,6
815,10,9,7
154,210,5,8
839,10,11,9
832,4,13,10
842,5,7,11
828,15,20,12
843,5,6,13
4,1,18,14
838,1,19,15
845,3,17,16
840,3,14,17
844,15,10,\N
807,4,16,\N
825,210,12,\N
8,6,2,1
830,9,18,2
1,131,1,3
20,6,5,4
822,131,3,5
807,4,7,6
832,4,11,7
815,10,10,8
843,5,20,9
828,15,16,10
838,1,17,11
842,5,19,12
845,3,14,13
840,3,15,14
844,15,9,\N
817,9,4,\N
154,210,8,\N
4,1,13,\N
839,10,6,\N
825,210,12,\N
830,9,2,1
20,6,4,2
8,6,6,3
1,131,3,4
822,131,5,5
807,4,7,6
844,15,9,7
838,1,15,8
828,15,10,9
842,5,20,10
839,10,11,11
840,3,17,12
845,3,19,13
843,5,14,14
825,210,16,15
154,210,18,16
817,9,1,\N
815,10,13,\N
832,4,8,\N
4,1,12,\N
1,131,1,1
830,9,5,2
8,6,4,3
817,9,11,4
822,131,3,5
20,6,2,6
844,15,7,7
154,210,8,8
825,210,10,9
815,10,12,10
843,5,16,11
832,4,15,12
842,5,9,13
838,1,20,14
839,10,18,15
845,3,14,16
4,1,17,17
840,3,19,18
807,4,13,\N
828,15,6,\N
1,131,1,1
20,6,3,2
830,9,6,3
817,9,5,4
822,131,2,5
832,4,11,6
844,15,8,7
815,10,14,8
154,210,7,9
825,210,13,10
4,1,15,11
843,5,16,12
840,3,20,13
838,1,18,14
845,3,19,15
842,5,17,\N
839,10,9,\N
828,15,12,\N
8,6,4,\N
807,4,10,\N
822,131,2,1
1,131,1,2
830,9,4,3
20,6,3,4
844,6,5,5
825,210,7,6
807,4,11,7
8,51,9,8
840,211,16,9
826,5,15,10
842,9,17,11
846,1,8,12
815,211,10,13
848,5,13,14
841,51,14,15
847,3,19,16
9,3,20,17
154,210,6,\N
817,4,12,\N
832,1,18,\N
1,131,3,1
822,131,4,2
844,6,1,3
830,9,5,4
20,6,2,5
846,1,9,6
8,51,8,7
842,9,13,8
848,5,12,9
815,211,14,10
841,51,16,11
826,5,15,12
825,210,6,13
840,211,18,14
847,3,19,15
9,3,20,16
807,4,17,\N
817,4,10,\N
832,1,7,\N
154,210,11,\N
1,131,2,1
822,131,1,2
20,6,3,3
830,9,5,4
844,6,4,5
842,9,6,6
817,4,7,7
815,211,12,8
8,51,13,9
848,5,0,10
154,210,10,11
840,211,16,12
825,210,9,13
832,1,14,14
841,51,19,15
847,3,17,16
9,3,18,17
846,1,15,18
826,5,11,\N
807,4,8,\N
822,131,1,1
1,131,2,2
20,6,3,3
830,9,4,4
844,6,8,5
815,211,5,6
832,1,9,7
846,1,7,8
840,211,13,9
8,51,0,10
848,5,11,11
841,51,17,12
825,210,12,13
807,4,15,14
847,3,16,15
9,3,0,16
842,9,0,\N
154,210,14,\N
826,5,6,\N
817,4,10,\N
1,131,2,1
822,131,1,2
830,9,4,3
20,6,3,4
844,6,5,5
842,9,6,6
825,210,8,7
832,1,12,8
826,5,9,9
154,210,7,10
848,5,11,11
817,4,13,12
807,4,0,13
8,51,14,14
815,211,15,15
841,51,18,16
847,3,19,17
9,3,17,18
840,211,16,\N
846,1,10,\N
418,172,15,11
373,172,1,\N
333,199,18,\N
1,131,1,1
20,6,4,2
822,131,2,3
830,9,3,4
842,9,8,5
832,1,9,6
826,5,7,7
848,5,10,8
817,4,6,9
154,210,13,10
846,1,12,11
825,210,5,14
815,211,16,12
807,4,11,13
847,3,19,15
840,211,17,16
8,51,14,17
9,3,20,18
841,51,18,19
844,6,15,\N
1,131,2,1
20,6,1,2
844,6,3,3
822,131,6,4
830,9,9,5
817,4,4,6
807,4,7,7
842,9,5,8
840,211,17,9
826,5,10,10
832,1,11,11
815,211,15,12
841,51,12,13
154,210,14,14
8,51,16,15
847,3,18,16
825,210,0,17
9,3,19,18
848,5,13,\N
846,1,8,\N
1,131,1,1
822,131,2,2
844,6,3,3
830,9,4,4
20,6,7,5
832,1,6,6
8,51,12,7
807,4,13,8
846,1,5,9
842,9,9,10
817,4,8,11
815,211,14,12
840,211,17,13
826,5,19,14
848,5,11,15
841,51,10,16
825,210,15,17
9,3,18,18
847,3,20,19
154,210,16,20
830,9,2,1
844,6,1,2
822,131,3,3
20,6,9,4
1,131,4,5
846,1,5,6
842,9,8,7
832,1,19,8
8,51,6,9
841,51,7,10
815,211,13,11
817,4,12,12
807,4,15,13
840,211,14,14
848,5,18,15
154,210,11,16
826,5,16,17
847,3,0,18
825,210,10,19
9,3,17,20
1,131,2,1
822,131,1,2
844,6,3,3
842,9,5,4
830,9,4,5
832,1,13,6
817,4,7,7
8,51,12,8
826,5,17,9
807,4,10,10
846,1,8,11
848,5,9,12
840,211,18,13
847,3,19,14
9,3,20,15
20,6,6,16
815,211,15,17
841,51,11,\N
154,210,14,\N
825,210,16,\N
830,9,2,1
20,6,20,2
826,5,14,3
840,211,15,4
832,1,7,5
848,5,16,6
154,210,6,7
825,210,12,8
1,131,1,9
9,3,18,10
847,3,17,11
8,51,5,12
841,51,11,13
842,9,4,14
822,131,3,\N
807,4,9,\N
844,6,10,\N
846,1,19,\N
817,4,13,\N
815,211,8,\N
1,131,3,1
830,9,1,2
20,6,5,3
844,6,4,4
832,1,8,5
842,9,6,6
8,51,10,7
822,131,2,8
846,1,7,9
848,5,12,10
815,211,16,11
807,4,11,12
825,210,14,13
817,4,20,14
826,5,13,15
847,3,15,16
840,211,18,17
841,51,17,18
9,3,19,19
154,210,9,\N
844,6,1,1
1,131,3,2
822,131,4,3
20,6,2,4
848,9,17,5
815,211,7,6
826,5,19,7
807,4,12,8
842,5,13,9
840,211,16,10
846,1,11,11
825,210,8,12
154,210,9,13
817,4,10,14
847,3,14,15
8,51,6,16
9,3,0,17
841,51,18,18
832,1,15,\N
830,9,5,\N
844,6,1,1
822,131,3,2
1,131,2,3
817,4,5,4
807,4,6,5
848,9,8,6
815,211,18,7
830,9,19,8
841,51,10,9
846,1,16,10
842,5,17,11
840,211,9,12
20,6,4,13
847,3,14,14
8,51,0,15
154,210,13,16
9,3,15,17
825,210,11,\N
826,5,12,\N
832,1,7,\N
20,6,3,1
844,6,1,2
830,9,4,3
1,131,2,4
822,131,5,5
848,9,6,6
846,1,9,7
842,5,11,8
807,4,8,9
841,51,10,10
154,210,17,11
832,1,7,12
840,211,16,13
817,4,20,14
826,5,14,15
9,3,19,16
825,210,13,17
8,51,12,\N
815,211,15,\N
847,3,18,\N
1,131,2,1
822,131,4,2
844,6,1,3
830,9,9,4
848,9,0,5
832,1,5,6
815,211,11,7
846,1,7,8
825,210,13,9
807,4,6,10
840,211,14,11
826,5,19,12
8,51,15,13
842,5,16,14
841,51,12,15
9,3,18,\N
847,3,17,\N
20,6,3,\N
817,4,10,\N
154,210,8,\N
822,131,3,1
20,6,1,2
1,131,4,3
848,9,6,4
832,1,7,5
844,6,2,6
842,5,9,7
815,211,17,8
840,211,12,9
826,5,14,10
846,1,8,11
8,51,13,12
154,210,10,13
841,51,11,14
825,210,19,15
847,3,18,16
9,3,0,16
830,9,5,\N
817,4,16,\N
807,4,15,\N
1,131,3,1
20,6,2,2
822,131,6,3
844,6,1,4
848,9,5,5
830,9,4,6
815,211,11,7
817,4,13,8
842,5,10,9
807,4,12,10
826,5,9,11
840,211,16,12
832,1,7,13
841,51,15,14
825,210,17,15
847,3,19,16
154,210,18,17
9,3,20,18
8,51,14,\N
846,1,8,\N
822,131,1,1
822,131,1,1
1,131,5,2
830,9,3,3
844,6,4,4
848,9,6,5
817,4,9,6
846,1,8,7
832,1,7,8
807,4,11,9
815,211,0,10
8,51,17,11
826,5,13,12
840,211,14,13
841,51,16,14
154,210,15,15
842,5,10,16
847,3,18,17
825,210,12,18
9,3,19,\N
20,6,2,\N
830,9,1,1
842,5,6,2
832,1,20,3
8,51,8,4
841,51,12,5
817,4,11,6
1,131,3,7
846,1,10,8
815,211,15,9
826,5,16,10
825,210,9,11
847,3,18,12
154,210,7,13
848,9,5,14
807,4,13,15
9,3,19,16
20,6,2,17
844,6,14,18
840,211,17,19
822,131,4,\N
1,131,1,1
830,9,2,2
844,6,3,3
822,131,20,4
20,6,4,5
848,9,5,6
815,211,10,7
846,1,6,8
826,5,13,9
832,1,8,10
817,4,7,11
807,4,9,12
8,51,17,13
825,210,14,14
154,210,15,15
841,51,16,16
847,3,18,17
842,5,11,18
9,3,19,19
840,211,12,\N
844,6,7,2
846,1,3,3
1,131,5,4
832,1,8,5
815,211,6,6
842,213,12,7
839,4,14,8
841,51,18,9
20,6,11,10
849,3,20,11
826,213,13,12
848,9,4,13
8,51,19,\N
847,3,17,\N
154,210,15,\N
825,210,16,\N
840,211,9,\N
817,4,10,\N
830,9,2,\N
1,131,1,1
822,131,4,2
830,9,2,3
848,9,6,4
846,1,9,5
815,211,17,6
840,211,12,7
817,4,8,8
832,1,3,9
826,213,13,10
8,51,16,11
825,210,15,12
154,210,0,13
841,51,19,14
842,213,7,15
847,3,11,16
849,3,18,17
839,4,5,\N
844,6,14,\N
20,6,10,\N
1,131,1,1
830,9,7,2
822,131,2,3
840,211,3,4
848,9,13,5
20,6,5,6
815,211,4,7
817,4,11,8
832,1,9,9
825,210,0,10
844,6,6,11
826,213,17,12
846,1,8,13
839,4,14,14
8,51,20,15
154,210,0,16
841,51,19,17
847,3,12,18
849,3,15,19
842,213,10,\N
1,131,1,1
830,9,3,2
844,6,4,3
817,4,8,4
846,1,5,5
839,4,9,6
842,213,11,7
848,9,12,8
840,211,6,9
20,6,10,10
822,131,2,11
847,3,20,12
832,1,7,13
841,51,15,14
849,3,18,15
154,210,17,16
8,51,16,17
826,213,19,\N
825,210,14,\N
807,211,13,\N
830,9,4,1
1,131,2,2
822,131,1,3
844,6,8,4
848,9,9,5
840,211,6,6
807,211,3,7
839,4,14,8
846,1,10,9
826,213,16,10
842,213,7,11
20,6,11,12
832,1,12,13
817,4,5,14
8,51,20,15
154,210,13,16
841,51,19,17
847,3,15,18
849,3,18,19
825,210,17,\N
1,131,1,1
830,9,3,2
822,131,2,3
840,211,5,4
815,211,4,5
832,1,7,6
20,6,11,7
848,9,6,8
842,213,10,9
846,1,8,10
817,4,13,11
826,213,12,12
839,4,15,13
8,51,14,14
825,210,16,15
841,51,20,16
847,3,18,17
849,3,19,18
154,210,17,19
844,6,9,\N
1,131,1,1
822,131,2,2
830,9,3,3
817,4,4,4
839,4,6,5
848,9,5,6
846,1,10,7
842,213,12,8
840,211,9,9
815,211,8,10
826,213,11,11
8,51,16,12
20,6,14,13
844,6,13,14
154,210,17,15
849,3,19,16
825,210,20,17
841,51,18,\N
847,3,15,\N
832,1,7,\N
842,213,10,1
832,1,3,2
840,211,8,3
846,1,6,4
822,131,2,5
817,4,7,6
1,131,1,7
839,4,12,8
826,213,11,9
815,211,4,10
849,3,20,11
154,210,16,12
8,51,14,13
847,3,19,14
848,9,9,15
841,51,18,16
830,9,5,\N
844,6,13,\N
825,210,15,\N
20,6,17,\N
1,131,1,1
822,131,2,2
848,9,4,3
817,4,8,4
815,211,7,5
846,1,11,6
826,213,12,7
844,6,5,8
8,51,13,9
20,6,14,10
847,3,18,11
154,210,15,12
840,211,6,\N
839,4,10,\N
849,3,19,\N
825,210,20,\N
841,51,17,\N
832,1,9,\N
830,9,3,\N
842,213,16,\N
822,131,3,1
830,9,2,2
1,131,1,3
815,211,4,4
817,4,5,5
844,6,10,6
839,4,7,7
826,213,11,8
842,213,9,9
848,9,15,10
841,51,17,11
825,210,18,12
20,6,14,13
8,51,19,14
846,1,8,15
849,3,20,16
154,210,16,17
847,3,13,18
832,1,6,\N
840,211,12,\N
1,131,2,1
830,9,3,2
817,4,6,3
815,211,9,4
832,1,10,5
842,213,12,6
844,6,4,7
807,211,20,8
154,210,16,9
841,51,14,10
20,6,11,11
8,51,19,12
825,210,15,13
849,3,18,14
826,213,13,15
846,1,8,\N
848,9,5,\N
839,4,7,\N
822,131,1,\N
847,3,17,\N
1,131,1,1
822,131,2,2
830,9,3,3
844,6,4,4
842,213,9,5
832,1,7,6
815,211,5,7
839,4,11,8
817,4,10,9
20,6,15,10
8,51,16,11
848,9,6,12
846,1,8,13
847,3,14,14
841,51,17,15
825,210,19,16
154,210,18,17
849,3,20,18
826,213,13,19
840,211,12,\N
1,131,2,1
822,131,1,2
817,4,5,3
826,213,8,4
844,6,7,5
815,211,11,6
832,1,10,7
846,1,9,8
8,51,18,9
841,51,20,10
849,3,19,11
20,6,14,12
840,211,15,13
154,210,16,14
848,9,6,15
847,3,13,\N
830,9,3,\N
825,210,17,\N
839,4,12,\N
842,213,4,\N
1,131,6,1
815,211,3,2
20,6,11,3
844,6,12,4
832,1,15,5
830,9,2,6
848,9,4,7
846,1,14,8
840,211,1,9
817,4,5,10
839,4,7,11
826,213,16,12
842,213,19,13
822,131,9,14
8,51,8,15
847,3,0,16
825,210,13,17
154,210,17,\N
849,3,0,\N
841,51,10,\N
1,131,1,1
830,9,3,2
848,9,4,3
846,1,9,4
832,1,15,5
842,213,8,6
817,4,6,7
822,131,2,8
839,4,7,9
844,6,12,10
826,213,10,11
847,3,14,12
20,6,11,13
849,3,20,14
8,51,17,15
841,51,16,16
825,210,18,17
815,211,5,18
840,211,13,\N
154,210,19,\N
815,211,5,1
839,4,11,2
840,211,10,3
832,1,8,4
817,4,7,5
848,9,12,6
826,213,6,7
822,131,1,8
847,131,2,9
846,1,19,10
842,213,9,11
20,6,13,12
841,51,14,13
8,51,18,14
825,210,15,15
851,3,17,16
850,210,20,17
849,3,16,\N
830,9,3,\N
844,6,4,\N
830,9,1,1
822,131,2,2
1,131,3,3
848,9,5,4
846,1,4,5
832,1,6,6
817,4,11,7
842,213,9,8
839,4,10,9
840,211,8,10
826,213,7,11
8,51,15,12
844,6,12,13
20,6,13,14
847,3,16,15
841,51,14,16
849,3,18,17
825,210,20,18
850,210,17,19
815,211,19,\N
1,131,2,1
830,9,1,2
822,131,3,3
846,1,7,4
815,9,0,5
844,6,4,6
817,1,6,7
832,6,8,8
852,213,13,9
840,117,10,10
8,51,14,11
841,51,12,12
839,214,16,13
847,3,15,14
20,117,20,15
854,210,18,16
842,213,5,17
849,3,17,18
4,214,9,\N
853,210,19,\N
830,9,3,1
1,131,1,2
846,1,7,3
844,6,4,4
832,6,11,5
817,1,6,6
842,213,5,7
840,117,10,8
839,214,9,9
4,214,15,10
815,9,2,11
852,213,20,12
8,51,16,13
841,51,17,14
20,117,0,15
854,210,18,16
853,210,19,17
822,131,8,\N
847,3,12,\N
849,3,14,\N
1,131,2,1
830,9,3,2
822,131,1,3
815,9,4,4
846,1,7,5
844,6,8,6
839,214,6,7
4,214,13,8
817,1,16,9
842,213,9,10
832,6,5,11
841,51,12,12
20,117,10,13
840,117,17,14
852,213,14,15
847,3,11,16
854,210,19,17
849,3,18,18
853,210,20,19
8,51,15,\N
1,131,1,1
830,9,2,2
822,131,3,3
844,6,4,4
815,9,8,5
817,1,7,6
832,6,6,7
846,1,9,8
839,214,5,9
842,213,12,10
840,117,11,11
8,51,17,12
20,117,13,13
847,3,15,14
841,51,14,15
849,3,19,16
4,214,10,17
854,210,18,18
853,210,20,19
852,213,16,\N
832,6,4,2
830,9,2,1
846,1,5,3
815,9,9,4
20,117,8,5
842,213,6,6
1,131,7,7
840,117,13,8
839,214,11,9
841,51,10,10
8,51,14,11
817,1,12,12
4,214,17,13
847,3,15,14
849,3,18,15
852,213,16,16
853,210,19,17
854,210,20,18
822,131,3,\N
844,6,1,\N
815,9,6,1
20,117,11,2
842,213,4,3
844,6,1,4
846,1,9,5
4,214,8,6
852,213,7,7
832,6,5,8
817,1,13,9
8,51,14,10
841,51,20,11
822,131,10,12
854,210,17,13
853,210,18,14
1,131,2,15
849,3,16,16
847,3,15,\N
830,9,3,\N
840,117,19,\N
839,214,12,\N
830,9,1,1
1,131,2,2
815,9,4,3
822,131,3,4
846,1,8,5
817,1,10,6
842,213,6,7
4,214,9,8
20,117,12,9
840,117,19,10
832,6,5,11
847,3,14,12
852,213,0,13
839,214,11,14
841,51,13,15
844,6,7,16
8,51,17,17
849,3,16,18
854,210,15,19
853,210,18,20
830,9,1,1
1,131,2,2
822,131,5,3
815,9,4,4
846,1,3,5
832,6,12,6
844,6,7,7
840,117,9,8
4,214,8,9
852,213,11,10
8,51,18,11
20,117,14,12
817,1,13,13
839,214,17,14
841,51,15,15
854,210,19,16
849,3,16,17
853,210,20,18
847,3,10,\N
842,213,6,\N
830,9,1,1
822,131,5,2
846,1,2,3
1,131,4,4
832,6,10,5
815,9,3,6
817,1,13,7
844,6,12,8
842,213,6,9
4,214,14,10
847,3,8,11
852,213,7,12
840,117,9,13
841,51,15,14
8,51,16,15
849,3,18,16
20,117,11,17
854,210,19,18
853,210,20,19
839,214,17,\N
1,131,2,1
844,6,4,2
822,131,3,3
846,1,5,4
817,1,6,5
832,6,10,6
4,214,7,7
840,117,14,8
839,214,9,9
852,213,16,10
842,213,11,11
847,3,12,12
841,51,15,13
849,3,17,14
8,51,13,15
815,9,0,16
853,210,19,17
854,210,18,18
20,117,8,\N
830,9,1,\N
839,214,8,1
1,131,1,2
832,6,15,3
4,214,9,4
842,213,5,5
852,213,16,6
849,3,18,7
847,3,17,8
830,9,3,9
8,51,13,10
817,1,11,11
854,210,20,12
841,51,0,13
853,210,19,\N
846,1,6,\N
822,131,2,\N
815,9,4,\N
844,6,7,\N
840,117,12,\N
20,117,10,\N
830,9,1,1
847,3,2,2
1,131,3,3
817,1,4,4
20,117,5,5
842,213,6,6
839,214,8,7
844,6,9,8
849,3,10,9
832,6,11,10
4,214,12,11
822,131,13,12
841,51,14,13
846,1,15,14
852,213,16,15
854,210,17,16
853,210,18,17
8,51,0,18
815,9,0,19
840,117,19,20
830,9,1,1
1,131,2,2
822,131,3,3
842,213,4,4
844,6,5,5
4,214,9,6
832,6,6,7
815,9,0,8
839,214,8,9
846,1,13,10
817,1,10,11
840,117,12,12
20,117,15,13
841,51,7,14
9,51,16,15
849,3,0,16
847,3,11,17
854,210,17,18
852,213,14,\N
853,210,18,\N
817,1,2,1
846,1,3,2
822,131,19,3
844,6,5,4
815,9,8,5
832,6,6,6
840,117,9,7
4,214,10,8
847,3,14,9
839,214,12,10
849,3,13,11
20,117,11,12
841,51,7,13
9,51,17,14
854,210,18,15
853,210,16,\N
1,131,4,\N
830,9,1,\N
842,213,0,\N
852,213,0,\N
1,131,4,1
830,9,20,2
832,6,2,3
817,1,5,4
822,131,16,5
4,214,6,6
846,1,1,7
8,51,13,8
815,9,8,9
847,3,3,10
840,117,7,11
20,117,10,12
842,213,11,13
839,214,9,14
844,6,19,15
841,51,17,16
852,213,12,17
853,210,15,18
849,3,18,19
854,210,14,\N
822,131,1,1
830,9,2,2
815,9,6,3
844,6,3,4
1,131,11,5
842,213,4,6
846,1,7,7
832,6,19,8
840,117,8,9
839,214,12,10
841,51,16,11
8,51,17,12
817,1,20,13
852,213,9,14
847,3,13,15
4,214,5,16
849,3,15,17
20,117,10,18
854,210,14,19
853,210,18,20
830,9,1,1
1,131,2,2
815,9,3,3
844,6,4,4
817,1,6,5
822,131,9,6
832,6,5,7
846,1,7,8
852,213,10,9
20,117,18,10
841,51,12,11
840,117,13,12
8,51,15,13
847,3,20,14
849,3,14,15
854,210,16,16
853,210,17,17
4,214,19,\N
839,214,11,\N
842,213,8,\N
830,9,3,1
1,131,2,2
815,9,4,3
842,213,5,4
844,6,8,5
832,6,6,6
20,117,9,7
8,51,10,8
4,214,12,9
846,1,18,10
841,51,11,11
817,1,7,12
839,214,19,13
840,117,20,14
822,131,1,15
847,3,16,16
849,3,13,17
853,210,15,18
854,210,14,\N
852,213,17,\N
1,131,10,1
830,9,2,2
822,131,1,3
815,9,4,4
844,6,6,5
832,6,3,6
842,213,7,7
839,214,8,8
4,214,12,9
846,1,5,10
20,117,9,11
8,51,0,12
847,3,17,13
841,51,13,14
852,213,15,15
849,3,16,16
853,210,19,17
854,210,18,18
817,1,11,\N
840,117,14,\N
1,131,1,1
830,9,7,2
4,214,3,3
815,9,11,4
839,214,9,5
840,117,12,6
832,6,5,7
844,6,13,8
846,1,4,9
20,117,10,10
842,213,2,11
817,1,14,12
852,213,8,13
8,51,16,14
841,51,18,15
854,210,19,16
